Filename:	C:\Program Files\Pyris\Data\Mingear\2022\SMA anode bar boeing2.dcd 
Operator ID:	mingear 
Sample ID:	SMA anode bar 
Comment: 	 
Serial Number:	 
Data Collected:	1/20/2022 10:20:28 AM 
Sample Weight:	58.300 mg 
Display Weight:	58.300 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium 28Apr2017.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 40.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	C:\Program Files\Pyris\Data\Mingear\backgroundmizuki_2.dcd 
End Condition:	Go To:	40.00°C 
Total Points in Run:	5400 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 40.00°C 
 
2)	Heat from 40.00°C to 150.00°C at 10.00°C/min 
 
3)	Hold for 2.0 min at 150.00°C 
 
4)	Cool from 150.00°C to -20.00°C at 10.00°C/min 
 
5)	Hold for 2.0 min at -20.00°C 
 
6)	Heat from -20.00°C to 150.00°C at 10.00°C/min 
 
7)	Hold for 2.0 min at 150.00°C 
 
8)	Cool from 150.00°C to -20.00°C at 10.00°C/min 
 
9)	Hold for 2.0 min at -20.00°C 
 
10)	Heat from -20.00°C to 150.00°C at 10.00°C/min 
 
11)	Hold for 2.0 min at 150.00°C 
 
1) DSC Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.      
	2.666667	25.781935	-3.576366	56.670000	55.526000	0.000000 
	2.683333	25.795150	-3.603149	56.837000	55.691000	0.000000 
	2.700000	25.806712	-3.630051	57.004000	55.857000	0.000000 
	2.716667	25.816742	-3.654946	57.170000	56.021000	0.000000 
	2.733333	25.822405	-3.679252	57.337000	56.185000	0.000000 
	2.750000	25.827715	-3.707923	57.504000	56.350000	0.000000 
	2.766667	25.839513	-3.736005	57.670000	56.515000	0.000000 
	2.783333	25.851194	-3.760075	57.837000	56.680000	0.000000 
	2.800000	25.861341	-3.787920	58.004000	56.844000	0.000000 
	2.816667	25.874320	-3.814114	58.170000	57.009000	0.000000 
	2.833333	25.885647	-3.841015	58.337000	57.174000	0.000000 
	2.850000	25.897210	-3.865793	58.504000	57.339000	0.000000 
	2.866667	25.908183	-3.893284	58.670000	57.504000	0.000000 
	2.883333	25.919274	-3.919006	58.837000	57.668000	0.000000 
	2.900000	25.927769	-3.946497	59.004000	57.833000	0.000000 
	2.916667	25.938152	-3.974579	59.170000	57.997000	0.000000 
	2.933333	25.952665	-4.002306	59.337000	58.162000	0.000000 
	2.950000	25.964110	-4.028264	59.504000	58.326000	0.000000 
	2.966667	25.974493	-4.053749	59.670000	58.491000	0.000000 
	2.983333	25.986292	-4.078291	59.837000	58.656000	0.000000 
	3.000000	25.998563	-4.104131	60.004000	58.821000	0.000000 
	3.016667	26.008592	-4.132802	60.170000	58.986000	0.000000 
	3.033333	26.020037	-4.158642	60.337000	59.150000	0.000000 
	3.050000	26.031600	-4.183537	60.504000	59.315000	0.000000 
	3.066667	26.042927	-4.212917	60.670000	59.480000	0.000000 
	3.083333	26.054371	-4.241234	60.837000	59.645000	0.000000 
	3.100000	26.064047	-4.265186	61.004000	59.809000	0.000000 
	3.116667	26.075020	-4.291497	61.170000	59.973000	0.000000 
	3.133333	26.083161	-4.316629	61.337000	60.138000	0.000000 
	3.150000	26.097202	-4.343058	61.504000	60.303000	0.000000 
	3.166667	26.106523	-4.371494	61.670000	60.469000	0.000000 
	3.183333	26.113602	-4.399811	61.837000	60.632000	0.000000 
	3.200000	26.125519	-4.427421	62.004000	60.797000	0.000000 
	3.216667	26.144515	-4.451490	62.170000	60.962000	0.000000 
	3.233333	26.150297	-4.478864	62.337000	61.127000	0.000000 
	3.250000	26.153954	-4.505411	62.504000	61.292000	0.000000 
	3.266667	26.163039	-4.530543	62.670000	61.456000	0.000000 
	3.283333	26.173776	-4.556501	62.837000	61.620000	0.000000 
	3.300000	26.190177	-4.584110	63.004000	61.785000	0.000000 
	3.316667	26.198672	-4.607826	63.170000	61.950000	0.000000 
	3.333333	26.205751	-4.637913	63.337000	62.116000	0.000000 
	3.350000	26.217786	-4.664933	63.504000	62.281000	0.000000 
	3.366667	26.231709	-4.690064	63.670000	62.446000	0.000000 
	3.383333	26.246694	-4.715550	63.837000	62.612000	0.000000 
	3.400000	26.254835	-4.745047	64.004000	62.777000	0.000000 
	3.416667	26.268168	-4.771005	64.170000	62.942000	0.000000 
	3.433333	26.282090	-4.800502	64.337000	63.107000	0.000000 
	3.450000	26.296367	-4.828583	64.504000	63.272000	0.000000 
	3.466667	26.305570	-4.853361	64.670000	63.438000	0.000000 
	3.483333	26.315835	-4.876841	64.837000	63.602000	0.000000 
	3.500000	26.323976	-4.904686	65.004000	63.767000	0.000000 
	3.516667	26.341557	-4.930880	65.170000	63.933000	0.000000 
	3.533333	26.357367	-4.956366	65.337000	64.099000	0.000000 
	3.550000	26.370818	-4.984683	65.504000	64.263000	0.000000 
	3.566667	26.378723	-5.010876	65.670000	64.430000	0.000000 
	3.583333	26.387101	-5.036244	65.837000	64.597000	0.000000 
	3.600000	26.403973	-5.064797	66.004000	64.763000	0.000000 
	3.616667	26.419666	-5.090519	66.170000	64.928000	0.000000 
	3.633333	26.428633	-5.118600	66.337000	65.092000	0.000000 
	3.650000	26.446331	-5.148452	66.504000	65.258000	0.000000 
	3.666667	26.458484	-5.174527	66.670000	65.423000	0.000000 
	3.683333	26.464147	-5.200839	66.837000	65.589000	0.000000 
	3.700000	26.477834	-5.228212	67.004000	65.753000	0.000000 
	3.716667	26.495415	-5.258299	67.170000	65.919000	0.000000 
	3.733333	26.509101	-5.286263	67.337000	66.084000	0.000000 
	3.750000	26.521136	-5.313046	67.504000	66.249000	0.000000 
	3.766667	26.530339	-5.341128	67.670000	66.413000	0.000000 
	3.783333	26.543672	-5.369209	67.837000	66.578000	0.000000 
	3.800000	26.553937	-5.398942	68.004000	66.744000	0.000000 
	3.816667	26.570220	-5.428912	68.170000	66.909000	0.000000 
	3.833333	26.582372	-5.457819	68.337000	67.072000	0.000000 
	3.850000	26.595233	-5.483423	68.504000	67.238000	0.000000 
	3.866667	26.616235	-5.510088	68.670000	67.403000	0.000000 
	3.883333	26.635467	-5.544659	68.837000	67.568000	0.000000 
	3.900000	26.649744	-5.569437	69.004000	67.733000	0.000000 
	3.916667	26.660953	-5.595866	69.170000	67.897000	0.000000 
	3.933333	26.674286	-5.623711	69.337000	68.063000	0.000000 
	3.950000	26.694108	-5.653091	69.504000	68.229000	0.000000 
	3.966667	26.707441	-5.679638	69.670000	68.393000	0.000000 
	3.983333	26.725729	-5.710669	69.837000	68.559000	0.000000 
	4.000000	26.739534	-5.739931	70.004000	68.724000	0.000000 
	4.016667	26.752749	-5.765888	70.170000	68.889000	0.000000 
	4.033333	26.772807	-5.793262	70.337000	69.054000	0.000000 
	4.050000	26.792747	-5.819101	70.504000	69.219000	0.000000 
	4.066667	26.804664	-5.843407	70.670000	69.385000	0.000000 
	4.083333	26.826846	-5.878568	70.837000	69.549000	0.000000 
	4.100000	26.851623	-5.908655	71.004000	69.714000	0.000000 
	4.116667	26.872036	-5.930129	71.170000	69.878000	0.000000 
	4.133333	26.893038	-5.959036	71.337000	70.044000	0.000000 
	4.150000	26.904600	-5.989596	71.504000	70.208000	0.000000 
	4.166667	26.915220	-6.016969	71.670000	70.372000	0.000000 
	4.183333	26.932210	-6.046348	71.837000	70.538000	0.000000 
	4.200000	26.948610	-6.070418	72.004000	70.704000	0.000000 
	4.216667	26.968433	-6.099679	72.170000	70.870000	0.000000 
	4.233333	26.983653	-6.127525	72.337000	71.036000	0.000000 
	4.250000	27.003003	-6.155252	72.504000	71.202000	0.000000 
	4.266667	27.023179	-6.181800	72.670000	71.367000	0.000000 
	4.283333	27.034388	-6.212359	72.837000	71.531000	0.000000 
	4.300000	27.051261	-6.241030	73.004000	71.697000	0.000000 
	4.316667	27.068015	-6.267578	73.170000	71.862000	0.000000 
	4.333333	27.077572	-6.293299	73.337000	72.027000	0.000000 
	4.350000	27.087601	-6.324212	73.504000	72.192000	0.000000 
	4.366667	27.107896	-6.354536	73.670000	72.358000	0.000000 
	4.383333	27.125476	-6.382853	73.837000	72.523000	0.000000 
	4.400000	27.144472	-6.408811	74.004000	72.688000	0.000000 
	4.416667	27.162643	-6.437836	74.170000	72.854000	0.000000 
	4.433333	27.167480	-6.466271	74.337000	73.020000	0.000000 
	4.450000	27.187656	-6.493645	74.504000	73.185000	0.000000 
	4.466667	27.216328	-6.520192	74.670000	73.349000	0.000000 
	4.483333	27.243937	-6.551695	74.837000	73.515000	0.000000 
	4.500000	27.260101	-6.579659	75.004000	73.680000	0.000000 
	4.516667	27.275440	-6.607622	75.170000	73.846000	0.000000 
	4.533333	27.288183	-6.634288	75.337000	74.011000	0.000000 
	4.550000	27.302931	-6.660835	75.504000	74.177000	0.000000 
	4.566667	27.321102	-6.690214	75.670000	74.343000	0.000000 
	4.583333	27.332311	-6.717352	75.837000	74.507000	0.000000 
	4.600000	27.335378	-6.744607	76.004000	74.673000	0.000000 
	4.616667	27.356616	-6.772335	76.170000	74.837000	0.000000 
	4.633333	27.381394	-6.804074	76.337000	75.003000	0.000000 
	4.650000	27.406054	-6.830975	76.504000	75.169000	0.000000 
	4.666667	27.436259	-6.860591	76.670000	75.334000	0.000000 
	4.683333	27.467998	-6.890796	76.837000	75.500000	0.000000 
	4.700000	27.494900	-6.919585	77.004000	75.665000	0.000000 
	4.716667	27.520621	-6.945071	77.170000	75.830000	0.000000 
	4.733333	27.546933	-6.970202	77.337000	75.995000	0.000000 
	4.750000	27.573480	-7.001469	77.504000	76.160000	0.000000 
	4.766667	27.585869	-7.026601	77.670000	76.325000	0.000000 
