Filename:	C:\Program Files\Pyris\Data\Mingear\2019 SLMs\SandiaSLM50_3_asprinted_120419.dcd 
Operator ID:	Mingear 
Sample ID:	SLM 50.3 as printed 12.4.19 
Comment: 	Al with lid 
Serial Number:	 
Data Collected:	12/6/2019 12:14:10 PM 
Sample Weight:	124.300 mg 
Display Weight:	124.300 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\Pyris\Calibrations\Indium 28Apr2017.dcc 
Date/Time:	 
Initial Conditions 
Temperature:	 110.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	C:\Program Files\Pyris\Data\Mingear\2019 SLMs\SandiaSLM50_3_BL.dcd 
End Condition:	Go To Load 
Total Points in Run:	5280 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 2.0 min at 110.00°C 
 
2)	Cool from 110.00°C to -10.00°C at 10.00°C/min 
 
3)	Hold for 2.0 min at -10.00°C 
 
4)	Heat from -10.00°C to 110.00°C at 10.00°C/min 
 
5)	Hold for 2.0 min at 110.00°C 
 
6)	Cool from 110.00°C to -10.00°C at 5.00°C/min 
 
7)	Hold for 2.0 min at -10.00°C 
 
8)	Heat from -10.00°C to 150.00°C at 5.00°C/min 
 
1) DSC Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow      
	3.466667	-146.174463	3.393365	95.329000	93.757000	0.000000 
	3.483333	-146.151573	3.418496	95.162000	93.589000	0.000000 
	3.500000	-146.127267	3.446932	94.995000	93.420000	0.000000 
	3.516667	-146.108035	3.473597	94.829000	93.251000	0.000000 
	3.533333	-146.075942	3.500499	94.662000	93.082000	0.000000 
	3.550000	-146.053170	3.528580	94.495000	92.915000	0.000000 
	3.566667	-146.033112	3.561735	94.329000	92.747000	0.000000 
	3.583333	-146.011048	3.587693	94.162000	92.578000	0.000000 
	3.600000	-145.989338	3.613768	93.995000	92.410000	0.000000 
	3.616667	-145.968572	3.642322	93.829000	92.242000	0.000000 
	3.633333	-145.947452	3.669931	93.662000	92.073000	0.000000 
	3.650000	-145.919488	3.699428	93.495000	91.905000	0.000000 
	3.666667	-145.902970	3.727274	93.329000	91.736000	0.000000 
	3.683333	-145.883030	3.753467	93.162000	91.568000	0.000000 
	3.700000	-145.856954	3.780133	92.995000	91.400000	0.000000 
	3.716667	-145.832766	3.806680	92.829000	91.230000	0.000000 
	3.733333	-145.816366	3.834644	92.662000	91.063000	0.000000 
	3.750000	-145.788993	3.860247	92.495000	90.894000	0.000000 
	3.766667	-145.772828	3.890924	92.329000	90.723000	0.000000 
	3.783333	-145.747814	3.918534	92.162000	90.554000	0.000000 
	3.800000	-145.728936	3.943076	91.995000	90.384000	0.000000 
	3.816667	-145.706400	3.968561	91.829000	90.215000	0.000000 
	3.833333	-145.685398	4.002306	91.662000	90.046000	0.000000 
	3.850000	-145.664632	4.022364	91.495000	89.878000	0.000000 
	3.866667	-145.639028	4.051390	91.329000	89.707000	0.000000 
	3.883333	-145.620150	4.080061	91.162000	89.539000	0.000000 
	3.900000	-145.596552	4.107906	90.995000	89.371000	0.000000 
	3.916667	-145.575786	4.139763	90.829000	89.202000	0.000000 
	3.933333	-145.557970	4.167609	90.662000	89.033000	0.000000 
	3.950000	-145.537676	4.196398	90.495000	88.865000	0.000000 
	3.966667	-145.518208	4.222710	90.329000	88.696000	0.000000 
	3.983333	-145.494492	4.245600	90.162000	88.527000	0.000000 
	4.000000	-145.474788	4.277457	89.995000	88.359000	0.000000 
	4.016667	-145.456853	4.304358	89.829000	88.190000	0.000000 
	4.033333	-145.440099	4.329962	89.662000	88.021000	0.000000 
	4.050000	-145.416737	4.353206	89.495000	87.853000	0.000000 
	4.066667	-145.395971	4.384709	89.329000	87.684000	0.000000 
	4.083333	-145.373081	4.408542	89.162000	87.517000	0.000000 
	4.100000	-145.356799	4.434972	88.995000	87.348000	0.000000 
	4.116667	-145.332847	4.461873	88.829000	87.180000	0.000000 
	4.133333	-145.309013	4.490663	88.662000	87.011000	0.000000 
	4.150000	-145.285887	4.518744	88.495000	86.843000	0.000000 
	4.166667	-145.265711	4.541044	88.329000	86.675000	0.000000 
	4.183333	-145.242113	4.567592	88.162000	86.507000	0.000000 
	4.200000	-145.222055	4.598387	87.995000	86.338000	0.000000 
	4.216667	-145.198693	4.626940	87.829000	86.170000	0.000000 
	4.233333	-145.177219	4.648060	87.662000	86.001000	0.000000 
	4.250000	-145.152442	4.672484	87.495000	85.833000	0.000000 
	4.266667	-145.130614	4.698087	87.329000	85.664000	0.000000 
	4.283333	-145.108432	4.726523	87.162000	85.497000	0.000000 
	4.300000	-145.088728	4.752008	86.995000	85.328000	0.000000 
	4.316667	-145.067254	4.779028	86.829000	85.159000	0.000000 
	4.333333	-145.039880	4.806401	86.662000	84.990000	0.000000 
	4.350000	-145.019350	4.834129	86.495000	84.822000	0.000000 
	4.366667	-145.001534	4.855131	86.329000	84.655000	0.000000 
	4.383333	-144.979352	4.879673	86.162000	84.486000	0.000000 
	4.400000	-144.957524	4.906574	85.995000	84.316000	0.000000 
	4.416667	-144.938174	4.933594	85.829000	84.147000	0.000000 
	4.433333	-144.915402	4.960141	85.662000	83.978000	0.000000 
	4.450000	-144.895462	4.985627	85.495000	83.811000	0.000000 
	4.466667	-144.873398	5.013708	85.329000	83.642000	0.000000 
	4.483333	-144.850154	5.043323	85.162000	83.474000	0.000000 
	4.500000	-144.830332	5.067039	84.995000	83.305000	0.000000 
	4.516667	-144.809919	5.094295	84.829000	83.137000	0.000000 
	4.533333	-144.790687	5.121314	84.662000	82.969000	0.000000 
	4.550000	-144.767561	5.144204	84.495000	82.800000	0.000000 
	4.566667	-144.747149	5.173347	84.329000	82.632000	0.000000 
	4.583333	-144.727091	5.202373	84.162000	82.464000	0.000000 
	4.600000	-144.706089	5.224673	83.995000	82.294000	0.000000 
	4.616667	-144.686031	5.252990	83.829000	82.125000	0.000000 
	4.633333	-144.668569	5.278004	83.662000	81.957000	0.000000 
	4.650000	-144.645679	5.303961	83.495000	81.788000	0.000000 
	4.666667	-144.624441	5.330981	83.329000	81.619000	0.000000 
	4.683333	-144.602849	5.360242	83.162000	81.451000	0.000000 
	4.700000	-144.582555	5.382306	82.995000	81.282000	0.000000 
	4.716667	-144.562260	5.412275	82.829000	81.113000	0.000000 
	4.733333	-144.542202	5.440828	82.662000	80.945000	0.000000 
	4.750000	-144.522026	5.466078	82.495000	80.777000	0.000000 
	4.766667	-144.505154	5.493334	82.329000	80.608000	0.000000 
	4.783333	-144.481438	5.519055	82.162000	80.439000	0.000000 
	4.800000	-144.461026	5.543715	81.995000	80.270000	0.000000 
	4.816667	-144.436956	5.565661	81.829000	80.102000	0.000000 
	4.833333	-144.417724	5.593978	81.662000	79.933000	0.000000 
	4.850000	-144.398138	5.623122	81.495000	79.765000	0.000000 
	4.866667	-144.381973	5.649787	81.329000	79.595000	0.000000 
	4.883333	-144.364511	5.674211	81.162000	79.427000	0.000000 
	4.900000	-144.344571	5.698753	80.995000	79.260000	0.000000 
	4.916667	-144.320737	5.724946	80.829000	79.091000	0.000000 
	4.933333	-144.301623	5.753971	80.662000	78.922000	0.000000 
	4.950000	-144.287582	5.780519	80.495000	78.754000	0.000000 
	4.966667	-144.265872	5.802583	80.329000	78.586000	0.000000 
	4.983333	-144.244398	5.830664	80.162000	78.417000	0.000000 
	5.000000	-144.230947	5.859454	79.995000	78.248000	0.000000 
	5.016667	-144.216671	5.886709	79.829000	78.079000	0.000000 
	5.033333	-144.195669	5.910897	79.662000	77.910000	0.000000 
	5.050000	-144.178678	5.936146	79.495000	77.742000	0.000000 
	5.066667	-144.157086	5.964582	79.329000	77.574000	0.000000 
	5.083333	-144.139270	5.990421	79.162000	77.406000	0.000000 
	5.100000	-144.123105	6.014845	78.995000	77.237000	0.000000 
