FLUKE 287,  V1.16,  38020004

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
1/23/2019 9:27:54 AM,1/23/2019 1:54:32 PM,4:26:38,5:00:00,499,1,499,
Max Time,Max,,Average,,Min,,Min Time,Scaling,
1/23/2019 9:28:19 AM,99.4,°C,35.6243777909505,°C,-23.2,°C,1/23/2019 11:40:58 AM,(none)

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,99.1,°C,1/23/2019 9:27:54.0,0:04:10.7,1/23/2019 9:28:18.8,99.4,°C,98.3886478304742,°C,1/23/2019 9:32:02.8,95.2,°C,Stable,1/23/2019 9:32:04.7
2,95.1,°C,1/23/2019 9:32:04.7,0:01:29.0,1/23/2019 9:32:04.7,95.1,°C,93.278125,°C,1/23/2019 9:33:32.6,91.3,°C,Stable,1/23/2019 9:33:33.8
3,91.2,°C,1/23/2019 9:33:33.8,0:01:23.4,1/23/2019 9:33:34.5,91.3,°C,89.4283763277693,°C,1/23/2019 9:34:56.8,87.6,°C,Stable,1/23/2019 9:34:57.2
4,87.5,°C,1/23/2019 9:34:57.2,0:01:16.7,1/23/2019 9:34:57.2,87.5,°C,85.8337726523888,°C,1/23/2019 9:36:13.2,84.1,°C,Stable,1/23/2019 9:36:13.9
5,84,°C,1/23/2019 9:36:13.9,0:01:11.4,1/23/2019 9:36:13.9,84,°C,82.4028368794326,°C,1/23/2019 9:37:16.3,80.7,°C,Stable,1/23/2019 9:37:25.3
6,80.6,°C,1/23/2019 9:37:25.3,0:01:10.8,1/23/2019 9:37:25.3,80.6,°C,78.9739285714285,°C,1/23/2019 9:38:30.9,77.4,°C,Stable,1/23/2019 9:38:36.1
7,77.3,°C,1/23/2019 9:38:36.1,0:01:03.6,1/23/2019 9:38:36.1,77.3,°C,75.6690476190477,°C,1/23/2019 9:39:33.2,74.3,°C,Stable,1/23/2019 9:39:39.6
8,74.2,°C,1/23/2019 9:39:39.6,0:00:44.6,1/23/2019 9:39:39.6,74.2,°C,72.815909090909,°C,1/23/2019 9:40:23.7,71.4,°C,Stable,1/23/2019 9:40:24.2
9,71.2,°C,1/23/2019 9:40:24.2,0:00:50.0,1/23/2019 9:40:29.8,71.4,°C,70.0848484848485,°C,1/23/2019 9:41:13.9,68.4,°C,Stable,1/23/2019 9:41:14.2
10,68.3,°C,1/23/2019 9:41:14.2,0:00:52.8,1/23/2019 9:41:14.2,68.3,°C,66.7642685851319,°C,1/23/2019 9:42:06.6,65.6,°C,Stable,1/23/2019 9:42:07.0
11,65.4,°C,1/23/2019 9:42:07.0,0:00:43.1,1/23/2019 9:42:11.9,65.6,°C,64.4727272727273,°C,1/23/2019 9:42:49.7,62.8,°C,Stable,1/23/2019 9:42:50.1
12,62.6,°C,1/23/2019 9:42:50.1,0:00:49.5,1/23/2019 9:42:55.3,63,°C,61.8875,°C,1/23/2019 9:43:39.0,60.1,°C,Stable,1/23/2019 9:43:39.5
13,60,°C,1/23/2019 9:43:39.5,0:00:42.9,1/23/2019 9:43:44.4,60.6,°C,59.2315634218289,°C,1/23/2019 9:44:22.2,57.7,°C,Stable,1/23/2019 9:44:22.4
14,57.6,°C,1/23/2019 9:44:22.4,0:00:50.6,1/23/2019 9:44:27.0,58.3,°C,56.97025,°C,1/23/2019 9:45:07.0,55.3,°C,Stable,1/23/2019 9:45:13.1
15,55.1,°C,1/23/2019 9:45:13.1,0:00:27.2,1/23/2019 9:45:13.1,55.1,°C,53.9841860465117,°C,1/23/2019 9:45:40.0,52.9,°C,Stable,1/23/2019 9:45:40.3
16,52.8,°C,1/23/2019 9:45:40.3,0:00:39.2,1/23/2019 9:45:45.9,53.4,°C,52.1721682847896,°C,1/23/2019 9:46:19.3,50.7,°C,Stable,1/23/2019 9:46:19.5
17,50.5,°C,1/23/2019 9:46:19.5,0:00:47.7,1/23/2019 9:46:25.6,50.9,°C,49.9071428571428,°C,1/23/2019 9:47:06.7,48.5,°C,Stable,1/23/2019 9:47:07.2
18,48.4,°C,1/23/2019 9:47:07.2,0:00:30.3,1/23/2019 9:47:10.5,48.6,°C,47.5364016736402,°C,1/23/2019 9:47:37.0,46.6,°C,Stable,1/23/2019 9:47:37.5
19,46.4,°C,1/23/2019 9:47:37.5,0:00:41.9,1/23/2019 9:47:43.0,47,°C,45.9039274924472,°C,1/23/2019 9:48:19.0,44.6,°C,Stable,1/23/2019 9:48:19.4
20,44.5,°C,1/23/2019 9:48:19.4,0:00:20.5,1/23/2019 9:48:19.4,44.5,°C,43.8296296296296,°C,1/23/2019 9:48:39.5,42.8,°C,Stable,1/23/2019 9:48:39.9
21,42.6,°C,1/23/2019 9:48:39.9,0:00:17.6,1/23/2019 9:48:45.9,42.8,°C,42.0185714285714,°C,1/23/2019 9:48:57.2,40.9,°C,Stable,1/23/2019 9:48:57.5
22,40.8,°C,1/23/2019 9:48:57.5,0:00:41.2,1/23/2019 9:49:02.3,41.5,°C,40.3322085889571,°C,1/23/2019 9:49:30.9,39.2,°C,Stable,1/23/2019 9:49:38.6
23,39.1,°C,1/23/2019 9:49:38.6,0:00:18.0,1/23/2019 9:49:38.6,39.1,°C,38.3084507042254,°C,1/23/2019 9:49:50.5,37.6,°C,Stable,1/23/2019 9:49:56.6
24,37.5,°C,1/23/2019 9:49:56.6,0:00:25.4,1/23/2019 9:49:56.6,37.5,°C,36.8616915422886,°C,1/23/2019 9:50:21.6,36.1,°C,Stable,1/23/2019 9:50:22.0
25,35.9,°C,1/23/2019 9:50:22.0,0:00:29.9,1/23/2019 9:50:28.1,36.1,°C,35.4771186440678,°C,1/23/2019 9:50:51.7,34.6,°C,Stable,1/23/2019 9:50:51.9
26,34.4,°C,1/23/2019 9:50:51.9,0:00:31.8,1/23/2019 9:50:55.7,34.6,°C,33.9654761904762,°C,1/23/2019 9:51:23.4,33.1,°C,Stable,1/23/2019 9:51:23.7
27,33,°C,1/23/2019 9:51:23.7,0:00:32.2,1/23/2019 9:51:29.1,33.6,°C,32.4236220472441,°C,1/23/2019 9:51:48.9,31.7,°C,Stable,1/23/2019 9:51:55.9
28,31.6,°C,1/23/2019 9:51:55.9,0:00:19.4,1/23/2019 9:51:55.9,31.6,°C,31.0077922077922,°C,1/23/2019 9:52:15.0,30.4,°C,Stable,1/23/2019 9:52:15.3
29,30.2,°C,1/23/2019 9:52:15.3,0:00:23.3,1/23/2019 9:52:20.6,30.8,°C,29.7837837837838,°C,1/23/2019 9:52:32.2,29,°C,Stable,1/23/2019 9:52:38.6
30,28.9,°C,1/23/2019 9:52:38.6,0:00:08.6,1/23/2019 9:52:38.6,28.9,°C,28.3147058823529,°C,1/23/2019 9:52:46.7,27.9,°C,Stable,1/23/2019 9:52:47.3
31,27.7,°C,1/23/2019 9:52:47.3,0:00:20.1,1/23/2019 9:52:47.3,27.7,°C,27.2622641509434,°C,1/23/2019 9:53:07.0,26.6,°C,Stable,1/23/2019 9:53:07.4
32,26.4,°C,1/23/2019 9:53:07.4,0:00:17.5,1/23/2019 9:53:07.4,26.4,°C,25.8446043165468,°C,1/23/2019 9:53:17.1,25.4,°C,Stable,1/23/2019 9:53:24.9
33,25.3,°C,1/23/2019 9:53:24.9,0:00:24.1,1/23/2019 9:53:38.1,25.9,°C,25.191052631579,°C,1/23/2019 9:53:48.5,24.4,°C,Stable,1/23/2019 9:53:49.0
34,24.2,°C,1/23/2019 9:53:49.0,0:00:26.9,1/23/2019 9:53:54.1,24.8,°C,24.0802816901408,°C,1/23/2019 9:54:15.4,23.4,°C,Stable,1/23/2019 9:54:15.9
35,23.2,°C,1/23/2019 9:54:15.9,0:00:08.2,1/23/2019 9:54:15.9,23.2,°C,22.7953125,°C,1/23/2019 9:54:23.7,22.3,°C,Stable,1/23/2019 9:54:24.1
36,22.1,°C,1/23/2019 9:54:24.1,0:00:25.4,1/23/2019 9:54:28.9,22.7,°C,22.0124378109453,°C,1/23/2019 9:54:49.1,21.2,°C,Stable,1/23/2019 9:54:49.5
37,21.1,°C,1/23/2019 9:54:49.5,0:00:15.7,1/23/2019 9:54:53.6,21.8,°C,21.0856,°C,1/23/2019 9:55:04.9,20.2,°C,Stable,1/23/2019 9:55:05.3
38,20.1,°C,1/23/2019 9:55:05.3,0:00:15.0,1/23/2019 9:55:08.6,20.4,°C,19.7789915966387,°C,1/23/2019 9:55:19.8,19.2,°C,Stable,1/23/2019 9:55:20.2
39,19.1,°C,1/23/2019 9:55:20.2,0:00:25.0,1/23/2019 9:55:34.0,19.7,°C,19.1611111111111,°C,1/23/2019 9:55:44.8,18.3,°C,Stable,1/23/2019 9:55:45.2
40,18.1,°C,1/23/2019 9:55:45.2,0:00:16.8,1/23/2019 9:55:50.5,18.9,°C,18.1716417910448,°C,1/23/2019 9:56:01.7,17.2,°C,Stable,1/23/2019 9:56:02.1
41,17.1,°C,1/23/2019 9:56:02.1,0:00:18.7,1/23/2019 9:56:05.9,17.3,°C,16.8060810810811,°C,1/23/2019 9:56:20.5,16.2,°C,Stable,1/23/2019 9:56:20.7
42,16.1,°C,1/23/2019 9:56:20.7,0:00:02.7,1/23/2019 9:56:20.7,16.1,°C,15.6428571428571,°C,1/23/2019 9:56:23.1,15.2,°C,Stable,1/23/2019 9:56:23.4
43,15.1,°C,1/23/2019 9:56:23.4,0:00:12.3,1/23/2019 9:56:27.8,16,°C,15.5567010309278,°C,1/23/2019 9:56:23.4,15.1,°C,Stable,1/23/2019 9:56:35.7
44,16.1,°C,1/23/2019 9:56:35.7,0:00:09.8,1/23/2019 9:56:35.7,16.1,°C,15.6794871794872,°C,1/23/2019 9:56:45.2,15.2,°C,Stable,1/23/2019 9:56:45.5
45,15.1,°C,1/23/2019 9:56:45.5,0:00:15.3,1/23/2019 9:56:45.5,15.1,°C,14.7483606557377,°C,1/23/2019 9:57:00.4,14.2,°C,Stable,1/23/2019 9:57:00.9
46,14.1,°C,1/23/2019 9:57:00.9,0:00:16.0,1/23/2019 9:57:06.0,14.7,°C,13.8637795275591,°C,1/23/2019 9:57:16.6,13.2,°C,Stable,1/23/2019 9:57:16.9
47,13.1,°C,1/23/2019 9:57:16.9,0:00:10.0,1/23/2019 9:57:16.9,13.1,°C,12.7303797468355,°C,1/23/2019 9:57:26.7,12.3,°C,Stable,1/23/2019 9:57:27.0
48,12.1,°C,1/23/2019 9:57:27.0,0:00:16.6,1/23/2019 9:57:32.9,12.4,°C,11.7969465648855,°C,1/23/2019 9:57:37.1,11.3,°C,Stable,1/23/2019 9:57:43.5
49,11.1,°C,1/23/2019 9:57:43.5,0:00:23.9,1/23/2019 9:57:48.4,11.7,°C,10.8756613756614,°C,1/23/2019 9:58:00.6,10.2,°C,Stable,1/23/2019 9:58:07.4
50,10.1,°C,1/23/2019 9:58:07.4,0:00:17.7,1/23/2019 9:58:12.7,10.4,°C,9.73142857142857,°C,1/23/2019 9:58:24.2,9.2,°C,Stable,1/23/2019 9:58:25.1
51,9.1,°C,1/23/2019 9:58:25.1,0:00:04.4,1/23/2019 9:58:25.1,9.1,°C,8.79142857142857,°C,1/23/2019 9:58:29.1,8.3,°C,Stable,1/23/2019 9:58:29.6
52,8.1,°C,1/23/2019 9:58:29.6,0:00:16.4,1/23/2019 9:58:34.4,8.4,°C,7.92384615384616,°C,1/23/2019 9:58:45.6,7.2,°C,Stable,1/23/2019 9:58:45.9
53,7,°C,1/23/2019 9:58:45.9,0:00:15.3,1/23/2019 9:58:50.4,7.7,°C,7.04214876033058,°C,1/23/2019 9:59:01.0,6.1,°C,Stable,1/23/2019 9:59:01.3
54,6,°C,1/23/2019 9:59:01.3,0:00:27.8,1/23/2019 9:59:05.8,6.7,°C,5.91545454545455,°C,1/23/2019 9:59:28.3,5.1,°C,Stable,1/23/2019 9:59:29.0
55,5,°C,1/23/2019 9:59:29.0,0:00:09.0,1/23/2019 9:59:29.0,5,°C,4.54225352112676,°C,1/23/2019 9:59:31.6,4.2,°C,Stable,1/23/2019 9:59:38.0
56,4,°C,1/23/2019 9:59:38.0,0:00:16.3,1/23/2019 9:59:43.6,4.4,°C,3.82093023255814,°C,1/23/2019 9:59:54.1,3.2,°C,Stable,1/23/2019 9:59:54.4
57,3,°C,1/23/2019 9:59:54.4,0:00:31.2,1/23/2019 9:59:58.9,3.1,°C,2.69065040650406,°C,1/23/2019 10:00:25.1,2.1,°C,Stable,1/23/2019 10:00:25.5
58,2,°C,1/23/2019 10:00:25.5,0:00:05.2,1/23/2019 10:00:25.5,2,°C,1.61951219512195,°C,1/23/2019 10:00:30.3,1.1,°C,Stable,1/23/2019 10:00:30.8
59,0.9,°C,1/23/2019 10:00:30.8,0:00:09.3,1/23/2019 10:00:30.8,0.9,°C,0.518918918918919,°C,1/23/2019 10:00:39.7,0,°C,Stable,1/23/2019 10:00:40.0
60,-0.1,°C,1/23/2019 10:00:40.0,0:00:14.9,1/23/2019 10:00:44.2,0.6,°C,-0.205084745762712,°C,1/23/2019 10:00:54.6,-1,°C,Stable,1/23/2019 10:00:55.0
61,-1.1,°C,1/23/2019 10:00:55.0,0:00:17.6,1/23/2019 10:01:00.0,-0.7,°C,-1.3136690647482,°C,1/23/2019 10:01:11.8,-2,°C,Stable,1/23/2019 10:01:12.6
62,-2.1,°C,1/23/2019 10:01:12.6,0:00:17.2,1/23/2019 10:01:16.3,-1.3,°C,-2.05882352941176,°C,1/23/2019 10:01:29.5,-3,°C,Stable,1/23/2019 10:01:29.8
63,-3.1,°C,1/23/2019 10:01:29.8,0:00:02.3,1/23/2019 10:01:29.8,-3.1,°C,-3.5,°C,1/23/2019 10:01:31.8,-4,°C,Stable,1/23/2019 10:01:32.0
64,-4.2,°C,1/23/2019 10:01:32.0,0:00:15.7,1/23/2019 10:01:36.2,-3.6,°C,-4.23709677419355,°C,1/23/2019 10:01:47.4,-5,°C,Stable,1/23/2019 10:01:47.8
65,-5.2,°C,1/23/2019 10:01:47.8,0:00:07.2,1/23/2019 10:01:47.8,-5.2,°C,-5.39824561403509,°C,1/23/2019 10:01:54.5,-6.1,°C,Stable,1/23/2019 10:01:54.9
66,-6.4,°C,1/23/2019 10:01:54.9,0:00:16.1,1/23/2019 10:01:59.5,-5.7,°C,-6.50551181102362,°C,1/23/2019 10:02:04.2,-7.2,°C,Stable,1/23/2019 10:02:11.0
67,-7.4,°C,1/23/2019 10:02:11.0,0:00:19.4,1/23/2019 10:02:15.8,-6.6,°C,-7.47922077922078,°C,1/23/2019 10:02:30.1,-8.3,°C,Stable,1/23/2019 10:02:30.4
68,-8.4,°C,1/23/2019 10:02:30.4,0:00:02.3,1/23/2019 10:02:30.4,-8.4,°C,-8.79444444444444,°C,1/23/2019 10:02:32.4,-9.3,°C,Stable,1/23/2019 10:02:32.6
69,-9.4,°C,1/23/2019 10:02:32.6,0:00:15.1,1/23/2019 10:02:36.5,-9.1,°C,-9.67899159663866,°C,1/23/2019 10:02:41.3,-10.3,°C,Stable,1/23/2019 10:02:47.7
70,-10.5,°C,1/23/2019 10:02:47.7,0:00:33.7,1/23/2019 10:03:09.3,-10,°C,-10.5928838951311,°C,1/23/2019 10:03:20.9,-11.4,°C,Stable,1/23/2019 10:03:21.4
71,-11.5,°C,1/23/2019 10:03:21.4,0:00:09.2,1/23/2019 10:03:21.4,-11.5,°C,-11.727397260274,°C,1/23/2019 10:03:30.4,-12.3,°C,Stable,1/23/2019 10:03:30.6
72,-12.5,°C,1/23/2019 10:03:30.6,0:00:01.9,1/23/2019 10:03:30.6,-12.5,°C,-12.9266666666667,°C,1/23/2019 10:03:32.2,-13.4,°C,Stable,1/23/2019 10:03:32.5
73,-13.5,°C,1/23/2019 10:03:32.5,0:00:14.6,1/23/2019 10:03:36.6,-12.7,°C,-13.6008695652174,°C,1/23/2019 10:03:46.7,-14.3,°C,Stable,1/23/2019 10:03:47.1
74,-14.5,°C,1/23/2019 10:03:47.1,0:00:44.1,1/23/2019 10:03:52.8,-13.9,°C,-14.6468571428571,°C,1/23/2019 10:04:31.0,-15.4,°C,Stable,1/23/2019 10:04:31.3
75,-15.5,°C,1/23/2019 10:04:31.3,0:00:19.1,1/23/2019 10:04:45.6,-15.1,°C,-15.7311258278146,°C,1/23/2019 10:04:49.6,-16.4,°C,Stable,1/23/2019 10:04:50.3
76,-16.5,°C,1/23/2019 10:04:50.3,0:00:49.7,1/23/2019 10:05:10.5,-15.8,°C,-16.7030534351145,°C,1/23/2019 10:05:30.0,-17.4,°C,Stable,1/23/2019 10:05:40.0
77,-17.5,°C,1/23/2019 10:05:40.0,0:01:13.0,1/23/2019 10:06:35.5,-16.7,°C,-17.5484429065744,°C,1/23/2019 10:06:14.5,-18.4,°C,Stable,1/23/2019 10:06:53.0
78,-18.5,°C,1/23/2019 10:06:53.0,0:01:09.0,1/23/2019 10:06:56.9,-17.8,°C,-18.5923076923077,°C,1/23/2019 10:07:24.5,-19.4,°C,Stable,1/23/2019 10:08:02.0
79,-19.5,°C,1/23/2019 10:08:02.0,0:00:30.6,1/23/2019 10:08:24.5,-18.6,°C,-19.1169421487603,°C,1/23/2019 10:08:02.7,-19.7,°C,Stable,1/23/2019 10:08:32.6
80,-18.5,°C,1/23/2019 10:08:32.6,0:00:03.4,1/23/2019 10:08:32.6,-18.5,°C,-18.8259259259259,°C,1/23/2019 10:08:35.6,-19.4,°C,Stable,1/23/2019 10:08:36.0
81,-19.5,°C,1/23/2019 10:08:36.0,0:00:54.7,1/23/2019 10:08:41.2,-18.8,°C,-19.6824480369515,°C,1/23/2019 10:09:14.5,-20.4,°C,Stable,1/23/2019 10:09:30.7
82,-20.5,°C,1/23/2019 10:09:30.7,0:01:09.1,1/23/2019 10:10:00.1,-19.6,°C,-20.3029304029304,°C,1/23/2019 10:10:31.2,-21.4,°C,Stable,1/23/2019 10:10:39.8
83,-21.5,°C,1/23/2019 10:10:39.8,0:00:13.1,1/23/2019 10:10:43.6,-20.6,°C,-21.0413461538462,°C,1/23/2019 10:10:39.8,-21.5,°C,Stable,1/23/2019 10:10:52.9
84,-20.5,°C,1/23/2019 10:10:52.9,0:00:28.9,1/23/2019 10:11:09.7,-20.3,°C,-20.7570175438596,°C,1/23/2019 10:11:21.3,-21.4,°C,Stable,1/23/2019 10:11:21.8
85,-21.5,°C,1/23/2019 10:11:21.8,0:01:43.5,1/23/2019 10:11:26.2,-21,°C,-21.7229268292683,°C,1/23/2019 10:12:31.7,-22.4,°C,Stable,1/23/2019 10:13:05.3
86,-22.5,°C,1/23/2019 10:13:05.3,0:01:26.8,1/23/2019 10:13:25.2,-21.6,°C,-22.2269679300292,°C,1/23/2019 10:13:37.8,-22.9,°C,Stable,1/23/2019 10:14:32.1
87,-21.5,°C,1/23/2019 10:14:32.1,0:00:29.6,1/23/2019 10:14:53.5,-20.6,°C,-21.263829787234,°C,1/23/2019 10:14:37.4,-22,°C,Stable,1/23/2019 10:15:01.7
88,-20.5,°C,1/23/2019 10:15:01.7,0:00:37.4,1/23/2019 10:15:30.5,-19.6,°C,-20.3138983050847,°C,1/23/2019 10:15:05.5,-21.1,°C,Stable,1/23/2019 10:15:39.1
89,-19.5,°C,1/23/2019 10:15:39.1,0:00:15.8,1/23/2019 10:15:54.0,-18.6,°C,-19.0032,°C,1/23/2019 10:15:39.1,-19.5,°C,Stable,1/23/2019 10:15:54.8
90,-18.5,°C,1/23/2019 10:15:54.8,0:00:24.3,1/23/2019 10:16:10.1,-17.6,°C,-18.0046875,°C,1/23/2019 10:15:54.8,-18.5,°C,Stable,1/23/2019 10:16:19.1
91,-17.5,°C,1/23/2019 10:16:19.1,0:00:32.6,1/23/2019 10:16:41.5,-16.6,°C,-17.1546511627907,°C,1/23/2019 10:16:25.1,-17.8,°C,Stable,1/23/2019 10:16:51.7
92,-16.5,°C,1/23/2019 10:16:51.7,0:00:22.4,1/23/2019 10:17:13.0,-15.6,°C,-16.2488764044944,°C,1/23/2019 10:16:55.6,-16.8,°C,Stable,1/23/2019 10:17:14.1
93,-15.5,°C,1/23/2019 10:17:14.1,0:00:29.2,1/23/2019 10:17:42.5,-14.6,°C,-15.2965367965368,°C,1/23/2019 10:17:17.0,-16,°C,Stable,1/23/2019 10:17:43.3
94,-14.5,°C,1/23/2019 10:17:43.3,0:00:20.5,1/23/2019 10:18:03.1,-13.6,°C,-14.1148148148148,°C,1/23/2019 10:17:43.3,-14.5,°C,Stable,1/23/2019 10:18:03.8
95,-13.5,°C,1/23/2019 10:18:03.8,0:00:15.7,1/23/2019 10:18:19.2,-12.6,°C,-13.2048387096774,°C,1/23/2019 10:18:07.3,-13.6,°C,Stable,1/23/2019 10:18:19.6
96,-12.5,°C,1/23/2019 10:18:19.6,0:00:14.5,1/23/2019 10:18:33.3,-11.6,°C,-12.1543859649123,°C,1/23/2019 10:18:19.6,-12.5,°C,Stable,1/23/2019 10:18:34.1
97,-11.5,°C,1/23/2019 10:18:34.1,0:00:18.7,1/23/2019 10:18:50.7,-10.6,°C,-11.0496644295302,°C,1/23/2019 10:18:34.1,-11.5,°C,Stable,1/23/2019 10:18:52.8
98,-10.5,°C,1/23/2019 10:18:52.8,0:00:30.3,1/23/2019 10:19:20.5,-9.6,°C,-10.1766666666667,°C,1/23/2019 10:18:56.2,-10.8,°C,Stable,1/23/2019 10:19:23.1
99,-9.5,°C,1/23/2019 10:19:23.1,0:00:25.4,1/23/2019 10:19:47.1,-8.6,°C,-9.09800995024876,°C,1/23/2019 10:19:23.1,-9.5,°C,Stable,1/23/2019 10:19:48.5
100,-8.5,°C,1/23/2019 10:19:48.5,0:00:29.2,1/23/2019 10:20:15.5,-7.6,°C,-8.08484848484849,°C,1/23/2019 10:19:48.5,-8.5,°C,Stable,1/23/2019 10:20:17.7
101,-7.5,°C,1/23/2019 10:20:17.7,0:00:26.6,1/23/2019 10:20:40.6,-6.6,°C,-7.0347619047619,°C,1/23/2019 10:20:17.7,-7.5,°C,Stable,1/23/2019 10:20:44.3
102,-6.5,°C,1/23/2019 10:20:44.3,0:00:27.0,1/23/2019 10:21:08.3,-5.6,°C,-6.0303738317757,°C,1/23/2019 10:20:44.3,-6.5,°C,Stable,1/23/2019 10:21:11.3
103,-5.5,°C,1/23/2019 10:21:11.3,0:00:26.1,1/23/2019 10:21:34.8,-4.6,°C,-5.03671497584541,°C,1/23/2019 10:21:11.3,-5.5,°C,Stable,1/23/2019 10:21:37.4
104,-4.5,°C,1/23/2019 10:21:37.4,0:00:25.1,1/23/2019 10:22:00.4,-3.6,°C,-4.04723618090452,°C,1/23/2019 10:21:37.4,-4.5,°C,Stable,1/23/2019 10:22:02.5
105,-3.5,°C,1/23/2019 10:22:02.5,0:00:26.2,1/23/2019 10:22:26.2,-2.6,°C,-3.0352657004831,°C,1/23/2019 10:22:02.5,-3.5,°C,Stable,1/23/2019 10:22:28.7
106,-2.5,°C,1/23/2019 10:22:28.7,0:00:24.7,1/23/2019 10:22:50.4,-1.6,°C,-2.04307692307692,°C,1/23/2019 10:22:28.7,-2.5,°C,Stable,1/23/2019 10:22:53.4
107,-1.5,°C,1/23/2019 10:22:53.4,0:00:21.3,1/23/2019 10:23:12.1,-0.6,°C,-1.03392857142857,°C,1/23/2019 10:22:53.4,-1.5,°C,Stable,1/23/2019 10:23:14.6
108,-0.5,°C,1/23/2019 10:23:14.6,0:00:22.6,1/23/2019 10:23:34.1,0.4,°C,-0.0625698324022348,°C,1/23/2019 10:23:14.6,-0.5,°C,Stable,1/23/2019 10:23:37.2
109,0.5,°C,1/23/2019 10:23:37.2,0:00:22.1,1/23/2019 10:23:56.5,1.4,°C,0.926704545454545,°C,1/23/2019 10:23:37.5,0.4,°C,Stable,1/23/2019 10:23:59.3
110,1.5,°C,1/23/2019 10:23:59.3,0:00:24.6,1/23/2019 10:24:22.0,2.4,°C,1.95179487179487,°C,1/23/2019 10:23:59.3,1.5,°C,Stable,1/23/2019 10:24:23.9
111,2.5,°C,1/23/2019 10:24:23.9,0:00:21.4,1/23/2019 10:24:41.9,3.4,°C,2.96863905325444,°C,1/23/2019 10:24:23.9,2.5,°C,Stable,1/23/2019 10:24:45.3
112,3.5,°C,1/23/2019 10:24:45.3,0:00:22.5,1/23/2019 10:25:04.4,4.4,°C,3.97808988764045,°C,1/23/2019 10:24:45.3,3.5,°C,Stable,1/23/2019 10:25:07.8
113,4.5,°C,1/23/2019 10:25:07.8,0:00:18.5,1/23/2019 10:25:23.8,5.4,°C,4.95918367346939,°C,1/23/2019 10:25:07.8,4.5,°C,Stable,1/23/2019 10:25:26.4
114,5.5,°C,1/23/2019 10:25:26.4,0:00:19.8,1/23/2019 10:25:45.2,6.4,°C,5.90127388535032,°C,1/23/2019 10:25:26.4,5.5,°C,Stable,1/23/2019 10:25:46.2
115,6.5,°C,1/23/2019 10:25:46.2,0:00:22.8,1/23/2019 10:26:06.5,7.4,°C,6.97388888888889,°C,1/23/2019 10:25:46.2,6.5,°C,Stable,1/23/2019 10:26:09.0
116,7.5,°C,1/23/2019 10:26:09.0,0:00:21.8,1/23/2019 10:26:27.8,8.4,°C,7.96744186046512,°C,1/23/2019 10:26:09.0,7.5,°C,Stable,1/23/2019 10:26:30.8
117,8.5,°C,1/23/2019 10:26:30.8,0:00:21.9,1/23/2019 10:26:49.9,9.4,°C,8.9396551724138,°C,1/23/2019 10:26:30.8,8.5,°C,Stable,1/23/2019 10:26:52.8
118,9.5,°C,1/23/2019 10:26:52.8,0:00:19.6,1/23/2019 10:27:10.1,10.4,°C,9.96516129032258,°C,1/23/2019 10:26:52.8,9.5,°C,Stable,1/23/2019 10:27:12.4
119,10.5,°C,1/23/2019 10:27:12.4,0:00:18.6,1/23/2019 10:27:29.5,11.4,°C,10.9340136054422,°C,1/23/2019 10:27:12.4,10.5,°C,Stable,1/23/2019 10:27:30.9
120,11.5,°C,1/23/2019 10:27:30.9,0:00:23.0,1/23/2019 10:27:50.9,12.4,°C,11.9409836065574,°C,1/23/2019 10:27:30.9,11.5,°C,Stable,1/23/2019 10:27:53.9
121,12.5,°C,1/23/2019 10:27:53.9,0:00:20.3,1/23/2019 10:28:12.5,13.4,°C,12.920625,°C,1/23/2019 10:27:53.9,12.5,°C,Stable,1/23/2019 10:28:14.1
122,13.5,°C,1/23/2019 10:28:14.1,0:00:24.2,1/23/2019 10:28:36.0,14.4,°C,13.9602094240838,°C,1/23/2019 10:28:14.1,13.5,°C,Stable,1/23/2019 10:28:38.3
123,14.5,°C,1/23/2019 10:28:38.3,0:00:21.0,1/23/2019 10:28:57.1,15.4,°C,14.929696969697,°C,1/23/2019 10:28:38.3,14.5,°C,Stable,1/23/2019 10:28:59.3
124,15.5,°C,1/23/2019 10:28:59.3,0:00:18.8,1/23/2019 10:29:17.2,16.4,°C,15.9190476190476,°C,1/23/2019 10:28:59.3,15.5,°C,Stable,1/23/2019 10:29:18.0
125,16.5,°C,1/23/2019 10:29:18.0,0:00:20.9,1/23/2019 10:29:37.5,17.4,°C,16.9606060606061,°C,1/23/2019 10:29:18.0,16.5,°C,Stable,1/23/2019 10:29:38.9
126,17.5,°C,1/23/2019 10:29:38.9,0:00:19.0,1/23/2019 10:29:56.1,18.4,°C,17.9476821192053,°C,1/23/2019 10:29:38.9,17.5,°C,Stable,1/23/2019 10:29:57.9
127,18.5,°C,1/23/2019 10:29:57.9,0:00:17.4,1/23/2019 10:30:14.2,19.4,°C,18.9231884057971,°C,1/23/2019 10:29:57.9,18.5,°C,Stable,1/23/2019 10:30:15.3
128,19.5,°C,1/23/2019 10:30:15.3,0:00:16.8,1/23/2019 10:30:30.9,20.4,°C,19.8992481203008,°C,1/23/2019 10:30:15.3,19.5,°C,Stable,1/23/2019 10:30:32.1
