FLUKE 287,  V1.16,  38020004

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
1/23/2019 2:19:14 PM,1/23/2019 5:36:35 PM,3:17:22,5:00:00,760,1,760,
Max Time,Max,,Average,,Min,,Min Time,Scaling,
1/23/2019 2:22:54 PM,102.1,°C,37.5949766080621,°C,-35.5,°C,1/23/2019 3:52:40 PM,(none)

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
131,24,°C,1/23/2019 15:12:28.9,0:00:02.2,1/23/2019 15:12:30.7,24.7,°C,24.3411764705882,°C,1/23/2019 15:12:28.9,24,°C,Stable,1/23/2019 15:12:31.1
132,25,°C,1/23/2019 15:12:31.1,0:00:03.4,1/23/2019 15:12:34.0,25.9,°C,25.4740740740741,°C,1/23/2019 15:12:31.1,25,°C,Stable,1/23/2019 15:12:34.5
133,26.1,°C,1/23/2019 15:12:34.5,0:00:02.9,1/23/2019 15:12:34.9,26.3,°C,26.0478260869565,°C,1/23/2019 15:12:37.0,25.6,°C,Stable,1/23/2019 15:12:37.4
134,25,°C,1/23/2019 15:12:37.4,0:00:06.0,1/23/2019 15:12:43.1,25.8,°C,24.9270833333333,°C,1/23/2019 15:12:38.2,24.2,°C,Stable,1/23/2019 15:12:43.4
135,26.1,°C,1/23/2019 15:12:43.4,0:00:03.4,1/23/2019 15:12:44.1,26.3,°C,25.9037037037037,°C,1/23/2019 15:12:46.3,25.2,°C,Stable,1/23/2019 15:12:46.9
136,24.5,°C,1/23/2019 15:12:46.9,0:00:04.5,1/23/2019 15:12:50.9,25.3,°C,24.6166666666667,°C,1/23/2019 15:12:47.5,24.1,°C,Stable,1/23/2019 15:12:51.4
137,25.5,°C,1/23/2019 15:12:51.4,0:00:17.1,1/23/2019 15:12:52.5,26,°C,25.1362962962963,°C,1/23/2019 15:13:04.0,24.5,°C,Stable,1/23/2019 15:13:08.5
138,24.4,°C,1/23/2019 15:13:08.5,0:00:01.5,1/23/2019 15:13:08.5,24.4,°C,23.9,°C,1/23/2019 15:13:09.6,23.5,°C,Unstable,1/23/2019 15:13:10.0
139,22.8,°C,1/23/2019 15:13:10.0,0:00:03.8,1/23/2019 15:13:13.4,23.5,°C,22.87,°C,1/23/2019 15:13:10.7,22.4,°C,Stable,1/23/2019 15:13:13.8
140,23.8,°C,1/23/2019 15:13:13.8,0:00:05.2,1/23/2019 15:13:16.1,24.7,°C,24.0463414634146,°C,1/23/2019 15:13:18.6,22.9,°C,Stable,1/23/2019 15:13:19.0
141,22.5,°C,1/23/2019 15:13:19.0,0:00:03.3,1/23/2019 15:13:21.9,23.3,°C,22.7769230769231,°C,1/23/2019 15:13:19.3,22.3,°C,Stable,1/23/2019 15:13:22.3
142,23.5,°C,1/23/2019 15:13:22.3,0:00:02.2,1/23/2019 15:13:24.2,24.3,°C,23.9117647058823,°C,1/23/2019 15:13:22.3,23.5,°C,Stable,1/23/2019 15:13:24.5
143,24.5,°C,1/23/2019 15:13:24.5,0:00:02.7,1/23/2019 15:13:25.0,24.6,°C,24.3666666666667,°C,1/23/2019 15:13:26.8,24,°C,Stable,1/23/2019 15:13:27.2
144,23.3,°C,1/23/2019 15:13:27.2,0:00:00.8,1/23/2019 15:13:27.2,23.3,°C,22.85,°C,1/23/2019 15:13:27.5,22.4,°C,Unstable,1/23/2019 15:13:27.9
145,22,°C,1/23/2019 15:13:27.9,0:00:02.7,1/23/2019 15:13:30.1,22.9,°C,22.3666666666667,°C,1/23/2019 15:13:27.9,22,°C,Stable,1/23/2019 15:13:30.6
146,23.2,°C,1/23/2019 15:13:30.6,0:00:02.2,1/23/2019 15:13:32.4,24,°C,23.6235294117647,°C,1/23/2019 15:13:30.6,23.2,°C,Stable,1/23/2019 15:13:32.8
147,24.2,°C,1/23/2019 15:13:32.8,0:00:02.7,1/23/2019 15:13:33.2,24.3,°C,24.0238095238095,°C,1/23/2019 15:13:35.0,23.4,°C,Stable,1/23/2019 15:13:35.4
148,23.1,°C,1/23/2019 15:13:35.4,0:00:01.1,1/23/2019 15:13:35.4,23.1,°C,22.7666666666667,°C,1/23/2019 15:13:36.2,22.5,°C,Unstable,1/23/2019 15:13:36.6
149,22.1,°C,1/23/2019 15:13:36.6,0:00:03.7,1/23/2019 15:13:39.8,22.9,°C,22.2206896551724,°C,1/23/2019 15:13:37.3,21.7,°C,Stable,1/23/2019 15:13:40.2
150,23.1,°C,1/23/2019 15:13:40.2,0:00:02.8,1/23/2019 15:13:42.5,24,°C,23.5363636363636,°C,1/23/2019 15:13:40.2,23.1,°C,Stable,1/23/2019 15:13:43.0
151,24.1,°C,1/23/2019 15:13:43.0,0:00:02.6,1/23/2019 15:13:43.0,24.1,°C,23.75,°C,1/23/2019 15:13:45.2,23.2,°C,Stable,1/23/2019 15:13:45.5
152,23.1,°C,1/23/2019 15:13:45.5,0:00:01.4,1/23/2019 15:13:45.5,23.1,°C,22.5272727272727,°C,1/23/2019 15:13:46.6,22.2,°C,Unstable,1/23/2019 15:13:47.0
153,22.1,°C,1/23/2019 15:13:47.0,0:00:03.4,1/23/2019 15:13:50.0,23,°C,22.5555555555556,°C,1/23/2019 15:13:47.0,22.1,°C,Stable,1/23/2019 15:13:50.4
154,23.1,°C,1/23/2019 15:13:50.4,0:00:17.6,1/23/2019 15:14:00.1,23.7,°C,23.0906474820144,°C,1/23/2019 15:14:07.7,22.2,°C,Stable,1/23/2019 15:14:07.9
155,21.9,°C,1/23/2019 15:14:07.9,0:00:00.8,1/23/2019 15:14:07.9,21.9,°C,21.7,°C,1/23/2019 15:14:08.3,21.5,°C,Unstable,1/23/2019 15:14:08.7
156,20.6,°C,1/23/2019 15:14:08.7,0:00:03.7,1/23/2019 15:14:12.1,21.4,°C,20.5896551724138,°C,1/23/2019 15:14:09.4,20.1,°C,Stable,1/23/2019 15:14:12.4
157,21.6,°C,1/23/2019 15:14:12.4,0:00:02.3,1/23/2019 15:14:14.4,22.4,°C,21.9444444444444,°C,1/23/2019 15:14:12.4,21.6,°C,Stable,1/23/2019 15:14:14.7
158,22.6,°C,1/23/2019 15:14:14.7,0:00:03.4,1/23/2019 15:14:15.5,22.8,°C,22.5518518518519,°C,1/23/2019 15:14:17.7,22,°C,Stable,1/23/2019 15:14:18.1
159,21.4,°C,1/23/2019 15:14:18.1,0:00:05.3,1/23/2019 15:14:22.8,22.2,°C,21.4142857142857,°C,1/23/2019 15:14:19.2,20.7,°C,Stable,1/23/2019 15:14:23.3
160,22.4,°C,1/23/2019 15:14:23.3,0:00:03.7,1/23/2019 15:14:24.5,22.6,°C,22.3103448275862,°C,1/23/2019 15:14:26.7,21.6,°C,Stable,1/23/2019 15:14:27.0
161,21.1,°C,1/23/2019 15:14:27.0,0:00:04.5,1/23/2019 15:14:31.2,22,°C,21.3,°C,1/23/2019 15:14:27.8,20.8,°C,Stable,1/23/2019 15:14:31.5
162,22.1,°C,1/23/2019 15:14:31.5,0:00:04.1,1/23/2019 15:14:33.4,22.7,°C,22.1363636363636,°C,1/23/2019 15:14:35.2,21.2,°C,Stable,1/23/2019 15:14:35.6
163,20.7,°C,1/23/2019 15:14:35.6,0:00:01.1,1/23/2019 15:14:35.6,20.7,°C,20.2,°C,1/23/2019 15:14:36.4,19.8,°C,Unstable,1/23/2019 15:14:36.8
164,19.7,°C,1/23/2019 15:14:36.8,0:00:01.8,1/23/2019 15:14:38.3,20.5,°C,20.0714285714286,°C,1/23/2019 15:14:36.8,19.7,°C,Stable,1/23/2019 15:14:38.5
165,20.7,°C,1/23/2019 15:14:38.5,0:00:02.0,1/23/2019 15:14:40.2,21.5,°C,21.11875,°C,1/23/2019 15:14:38.5,20.7,°C,Stable,1/23/2019 15:14:40.5
166,21.7,°C,1/23/2019 15:14:40.5,0:00:02.5,1/23/2019 15:14:42.7,22.6,°C,22.075,°C,1/23/2019 15:14:40.5,21.7,°C,Stable,1/23/2019 15:14:43.1
167,22.7,°C,1/23/2019 15:14:43.1,0:00:02.7,1/23/2019 15:14:43.1,22.7,°C,22.3619047619048,°C,1/23/2019 15:14:45.4,21.8,°C,Stable,1/23/2019 15:14:45.7
168,21.2,°C,1/23/2019 15:14:45.7,0:00:16.9,1/23/2019 15:14:51.4,21.9,°C,21.0616541353383,°C,1/23/2019 15:14:46.9,20.4,°C,Stable,1/23/2019 15:15:02.7
169,20.2,°C,1/23/2019 15:15:02.7,0:00:05.9,1/23/2019 15:15:08.3,21.1,°C,20.104347826087,°C,1/23/2019 15:15:03.3,19.4,°C,Stable,1/23/2019 15:15:08.5
170,21.2,°C,1/23/2019 15:15:08.5,0:00:02.7,1/23/2019 15:15:08.5,21.2,°C,21,°C,1/23/2019 15:15:10.8,20.6,°C,Stable,1/23/2019 15:15:11.2
171,20.1,°C,1/23/2019 15:15:11.2,0:00:00.8,1/23/2019 15:15:11.2,20.1,°C,19.65,°C,1/23/2019 15:15:11.6,19.2,°C,Unstable,1/23/2019 15:15:12.0
172,18.8,°C,1/23/2019 15:15:12.0,0:00:03.6,1/23/2019 15:15:15.4,19.7,°C,18.9103448275862,°C,1/23/2019 15:15:12.7,18.5,°C,Stable,1/23/2019 15:15:15.6
173,19.9,°C,1/23/2019 15:15:15.6,0:00:05.7,1/23/2019 15:15:17.9,20.7,°C,20.1711111111111,°C,1/23/2019 15:15:20.9,19,°C,Stable,1/23/2019 15:15:21.3
174,18.7,°C,1/23/2019 15:15:21.3,0:00:02.7,1/23/2019 15:15:23.5,19.5,°C,18.9761904761905,°C,1/23/2019 15:15:21.7,18.6,°C,Stable,1/23/2019 15:15:23.9
175,19.8,°C,1/23/2019 15:15:23.9,0:00:02.5,1/23/2019 15:15:26.2,20.7,°C,20.22,°C,1/23/2019 15:15:23.9,19.8,°C,Stable,1/23/2019 15:15:26.5
176,20.8,°C,1/23/2019 15:15:26.5,0:00:03.4,1/23/2019 15:15:26.9,20.9,°C,20.6444444444444,°C,1/23/2019 15:15:29.5,20,°C,Stable,1/23/2019 15:15:29.9
177,19.8,°C,1/23/2019 15:15:29.9,0:00:01.1,1/23/2019 15:15:29.9,19.8,°C,19.5,°C,1/23/2019 15:15:30.7,19.2,°C,Unstable,1/23/2019 15:15:31.0
178,18.8,°C,1/23/2019 15:15:31.0,0:00:04.1,1/23/2019 15:15:34.7,19.7,°C,18.9333333333333,°C,1/23/2019 15:15:31.8,18.3,°C,Stable,1/23/2019 15:15:35.2
179,20.1,°C,1/23/2019 15:15:35.2,0:00:12.4,1/23/2019 15:15:36.3,20.5,°C,19.6122448979592,°C,1/23/2019 15:15:41.9,19.3,°C,Stable,1/23/2019 15:15:47.6
180,19.1,°C,1/23/2019 15:15:47.6,0:00:08.9,1/23/2019 15:15:53.1,19.4,°C,19.0492957746479,°C,1/23/2019 15:15:56.0,18.4,°C,Stable,1/23/2019 15:15:56.5
181,17.9,°C,1/23/2019 15:15:56.5,0:00:01.1,1/23/2019 15:15:56.5,17.9,°C,17.4555555555556,°C,1/23/2019 15:15:57.1,17.2,°C,Unstable,1/23/2019 15:15:57.6
182,16.7,°C,1/23/2019 15:15:57.6,0:00:02.9,1/23/2019 15:15:57.6,16.7,°C,16.0260869565217,°C,1/23/2019 15:15:59.0,15.8,°C,Stable,1/23/2019 15:16:00.5
183,15.6,°C,1/23/2019 15:16:00.5,0:00:01.5,1/23/2019 15:16:01.6,16.4,°C,16,°C,1/23/2019 15:16:00.5,15.6,°C,Stable,1/23/2019 15:16:02.1
184,16.6,°C,1/23/2019 15:16:02.1,0:00:01.8,1/23/2019 15:16:03.5,17.5,°C,17.0785714285714,°C,1/23/2019 15:16:02.1,16.6,°C,Stable,1/23/2019 15:16:03.8
185,17.7,°C,1/23/2019 15:16:03.8,0:00:06.0,1/23/2019 15:16:05.5,18.4,°C,17.5333333333333,°C,1/23/2019 15:16:08.4,16.8,°C,Stable,1/23/2019 15:16:09.9
186,16.5,°C,1/23/2019 15:16:09.9,0:00:02.9,1/23/2019 15:16:12.5,17.2,°C,16.7608695652174,°C,1/23/2019 15:16:09.9,16.5,°C,Stable,1/23/2019 15:16:12.8
187,17.5,°C,1/23/2019 15:16:12.8,0:00:07.9,1/23/2019 15:16:13.3,17.6,°C,17.1935483870968,°C,1/23/2019 15:16:20.4,16.7,°C,Stable,1/23/2019 15:16:20.7
188,16.4,°C,1/23/2019 15:16:20.7,0:00:03.9,1/23/2019 15:16:24.1,17.3,°C,16.6838709677419,°C,1/23/2019 15:16:21.2,16.2,°C,Stable,1/23/2019 15:16:24.6
189,17.6,°C,1/23/2019 15:16:24.6,0:00:02.6,1/23/2019 15:16:25.2,18,°C,17.48,°C,1/23/2019 15:16:26.7,16.7,°C,Stable,1/23/2019 15:16:27.1
190,16.3,°C,1/23/2019 15:16:27.1,0:00:05.2,1/23/2019 15:16:32.0,17.1,°C,16.1219512195122,°C,1/23/2019 15:16:28.2,15.4,°C,Stable,1/23/2019 15:16:32.3
191,17.3,°C,1/23/2019 15:16:32.3,0:00:04.1,1/23/2019 15:16:33.9,17.8,°C,17.38125,°C,1/23/2019 15:16:36.1,16.4,°C,Stable,1/23/2019 15:16:36.4
192,16.1,°C,1/23/2019 15:16:36.4,0:00:05.3,1/23/2019 15:16:41.3,17,°C,16.0142857142857,°C,1/23/2019 15:16:37.9,15.3,°C,Stable,1/23/2019 15:16:41.7
193,17.1,°C,1/23/2019 15:16:41.7,0:00:17.6,1/23/2019 15:16:43.6,17.8,°C,17.1446043165468,°C,1/23/2019 15:16:58.5,16.3,°C,Stable,1/23/2019 15:16:59.3
194,16.1,°C,1/23/2019 15:16:59.3,0:00:01.1,1/23/2019 15:16:59.3,16.1,°C,15.9333333333333,°C,1/23/2019 15:17:00.0,15.8,°C,Unstable,1/23/2019 15:17:00.4
195,15,°C,1/23/2019 15:17:00.4,0:00:04.9,1/23/2019 15:17:04.9,15.9,°C,14.8846153846154,°C,1/23/2019 15:17:01.1,14.1,°C,Stable,1/23/2019 15:17:05.3
196,16,°C,1/23/2019 15:17:05.3,0:00:04.2,1/23/2019 15:17:06.7,16.7,°C,16.1545454545455,°C,1/23/2019 15:17:08.9,15.1,°C,Stable,1/23/2019 15:17:09.5
197,14.6,°C,1/23/2019 15:17:09.5,0:00:01.2,1/23/2019 15:17:09.5,14.6,°C,14.1111111111111,°C,1/23/2019 15:17:10.1,13.8,°C,Unstable,1/23/2019 15:17:10.6
198,13.4,°C,1/23/2019 15:17:10.6,0:00:02.1,1/23/2019 15:17:12.4,14.2,°C,13.7,°C,1/23/2019 15:17:10.6,13.4,°C,Stable,1/23/2019 15:17:12.7
199,14.5,°C,1/23/2019 15:17:12.7,0:00:02.3,1/23/2019 15:17:14.7,15.3,°C,14.9333333333333,°C,1/23/2019 15:17:12.7,14.5,°C,Stable,1/23/2019 15:17:15.1
200,15.6,°C,1/23/2019 15:17:15.1,0:00:22.5,1/23/2019 15:17:17.3,16.5,°C,15.6056179775281,°C,1/23/2019 15:17:21.3,14.7,°C,Stable,1/23/2019 15:17:37.6
201,14.4,°C,1/23/2019 15:17:37.6,0:00:00.7,1/23/2019 15:17:37.6,14.4,°C,14.1,°C,1/23/2019 15:17:37.8,13.9,°C,Unstable,1/23/2019 15:17:38.2
202,13.4,°C,1/23/2019 15:17:38.2,0:00:04.4,1/23/2019 15:17:42.4,14.3,°C,13.2514285714286,°C,1/23/2019 15:17:39.0,12.5,°C,Stable,1/23/2019 15:17:42.6
203,14.4,°C,1/23/2019 15:17:42.6,0:00:02.3,1/23/2019 15:17:44.6,15.3,°C,14.85,°C,1/23/2019 15:17:42.6,14.4,°C,Stable,1/23/2019 15:17:44.9
204,15.5,°C,1/23/2019 15:17:44.9,0:00:03.8,1/23/2019 15:17:45.7,15.9,°C,15.31,°C,1/23/2019 15:17:48.2,14.6,°C,Stable,1/23/2019 15:17:48.8
205,14,°C,1/23/2019 15:17:48.8,0:00:04.5,1/23/2019 15:17:52.7,14.9,°C,14.14,°C,1/23/2019 15:17:49.4,13.5,°C,Stable,1/23/2019 15:17:53.2
206,15.2,°C,1/23/2019 15:17:53.2,0:00:07.8,1/23/2019 15:17:53.9,15.4,°C,14.8693548387097,°C,1/23/2019 15:18:00.6,14.5,°C,Stable,1/23/2019 15:18:01.1
207,14.1,°C,1/23/2019 15:18:01.1,0:00:02.9,1/23/2019 15:18:03.6,14.9,°C,14.3434782608696,°C,1/23/2019 15:18:01.1,14.1,°C,Stable,1/23/2019 15:18:04.0
208,15.1,°C,1/23/2019 15:18:04.0,0:00:02.6,1/23/2019 15:18:04.0,15.1,°C,14.7238095238095,°C,1/23/2019 15:18:06.1,14.2,°C,Stable,1/23/2019 15:18:06.6
209,14,°C,1/23/2019 15:18:06.6,0:00:09.3,1/23/2019 15:18:11.8,14.5,°C,13.8054054054054,°C,1/23/2019 15:18:15.6,13.1,°C,Stable,1/23/2019 15:18:16.0
210,12.9,°C,1/23/2019 15:18:16.0,0:00:07.6,1/23/2019 15:18:20.7,13.8,°C,13.0542372881356,°C,1/23/2019 15:18:23.0,12.3,°C,Stable,1/23/2019 15:18:23.5
211,11.8,°C,1/23/2019 15:18:23.5,0:00:02.9,1/23/2019 15:18:26.1,12.6,°C,12.1347826086956,°C,1/23/2019 15:18:23.5,11.8,°C,Stable,1/23/2019 15:18:26.4
212,12.8,°C,1/23/2019 15:18:26.4,0:00:02.2,1/23/2019 15:18:28.4,13.6,°C,13.2176470588235,°C,1/23/2019 15:18:26.4,12.8,°C,Stable,1/23/2019 15:18:28.6
213,13.8,°C,1/23/2019 15:18:28.6,0:00:04.5,1/23/2019 15:18:29.4,14.3,°C,13.8166666666667,°C,1/23/2019 15:18:32.8,13.1,°C,Stable,1/23/2019 15:18:33.1
214,12.7,°C,1/23/2019 15:18:33.1,0:00:03.8,1/23/2019 15:18:36.4,13.5,°C,12.9933333333333,°C,1/23/2019 15:18:33.5,12.6,°C,Stable,1/23/2019 15:18:37.0
215,13.8,°C,1/23/2019 15:18:37.0,0:00:07.8,1/23/2019 15:18:37.6,14,°C,13.4741935483871,°C,1/23/2019 15:18:42.9,13,°C,Stable,1/23/2019 15:18:44.8
216,12.8,°C,1/23/2019 15:18:44.8,0:00:01.1,1/23/2019 15:18:44.8,12.8,°C,12.2888888888889,°C,1/23/2019 15:18:45.4,11.9,°C,Unstable,1/23/2019 15:18:45.9
217,11.3,°C,1/23/2019 15:18:45.9,0:00:04.5,1/23/2019 15:18:50.0,12.1,°C,11.2314285714286,°C,1/23/2019 15:18:46.6,10.6,°C,Stable,1/23/2019 15:18:50.4
218,12.3,°C,1/23/2019 15:18:50.4,0:00:03.4,1/23/2019 15:18:51.6,12.8,°C,12.3222222222222,°C,1/23/2019 15:18:53.3,11.5,°C,Stable,1/23/2019 15:18:53.8
219,11,°C,1/23/2019 15:18:53.8,0:00:00.6,1/23/2019 15:18:53.8,11,°C,10.58,°C,1/23/2019 15:18:54.1,10.3,°C,Unstable,1/23/2019 15:18:54.4
220,9.9,°C,1/23/2019 15:18:54.4,0:00:02.3,1/23/2019 15:18:56.3,10.6,°C,10.0944444444444,°C,1/23/2019 15:18:54.9,9.8,°C,Stable,1/23/2019 15:18:56.7
221,10.9,°C,1/23/2019 15:18:56.7,0:00:01.9,1/23/2019 15:18:58.2,11.8,°C,11.36,°C,1/23/2019 15:18:56.7,10.9,°C,Stable,1/23/2019 15:18:58.6
222,12,°C,1/23/2019 15:18:58.6,0:00:05.5,1/23/2019 15:19:01.2,12.9,°C,12.4386363636364,°C,1/23/2019 15:19:03.9,11.3,°C,Stable,1/23/2019 15:19:04.2
223,10.8,°C,1/23/2019 15:19:04.2,0:00:04.6,1/23/2019 15:19:08.3,11.6,°C,10.9027777777778,°C,1/23/2019 15:19:04.9,10.4,°C,Stable,1/23/2019 15:19:08.7
224,11.8,°C,1/23/2019 15:19:08.7,0:00:17.1,1/23/2019 15:19:19.6,12.7,°C,12.1414814814815,°C,1/23/2019 15:19:25.6,11.1,°C,Stable,1/23/2019 15:19:25.8
225,10.6,°C,1/23/2019 15:19:25.8,0:00:01.9,1/23/2019 15:19:25.8,10.6,°C,9.71333333333333,°C,1/23/2019 15:19:27.5,8.7,°C,Unstable,1/23/2019 15:19:27.7
226,8.4,°C,1/23/2019 15:19:27.7,0:00:03.0,1/23/2019 15:19:30.4,9.3,°C,8.68333333333333,°C,1/23/2019 15:19:28.1,8.3,°C,Stable,1/23/2019 15:19:30.8
227,9.6,°C,1/23/2019 15:19:30.8,0:00:02.7,1/23/2019 15:19:33.1,10.5,°C,10.0380952380952,°C,1/23/2019 15:19:30.8,9.6,°C,Stable,1/23/2019 15:19:33.5
228,10.7,°C,1/23/2019 15:19:33.5,0:00:02.5,1/23/2019 15:19:34.2,11.1,°C,10.7,°C,1/23/2019 15:19:35.6,10.1,°C,Stable,1/23/2019 15:19:36.0
229,9.7,°C,1/23/2019 15:19:36.0,0:00:01.1,1/23/2019 15:19:36.0,9.7,°C,9.2,°C,1/23/2019 15:19:36.8,8.8,°C,Unstable,1/23/2019 15:19:37.1
230,8.7,°C,1/23/2019 15:19:37.1,0:00:02.6,1/23/2019 15:19:39.3,9.6,°C,9,°C,1/23/2019 15:19:37.5,8.6,°C,Stable,1/23/2019 15:19:39.8
231,9.9,°C,1/23/2019 15:19:39.8,0:00:02.2,1/23/2019 15:19:41.6,10.7,°C,10.3529411764706,°C,1/23/2019 15:19:39.8,9.9,°C,Stable,1/23/2019 15:19:42.0
232,10.9,°C,1/23/2019 15:19:42.0,0:00:03.4,1/23/2019 15:19:43.1,11.5,°C,11.1777777777778,°C,1/23/2019 15:19:45.0,10.6,°C,Stable,1/23/2019 15:19:45.4
233,9.8,°C,1/23/2019 15:19:45.4,0:00:01.2,1/23/2019 15:19:45.4,9.8,°C,9.35555555555556,°C,1/23/2019 15:19:46.0,9,°C,Unstable,1/23/2019 15:19:46.5
234,8.5,°C,1/23/2019 15:19:46.5,0:00:04.4,1/23/2019 15:19:50.6,9.4,°C,8.45142857142857,°C,1/23/2019 15:19:47.7,7.8,°C,Stable,1/23/2019 15:19:51.0
235,9.6,°C,1/23/2019 15:19:51.0,0:00:06.3,1/23/2019 15:19:52.5,10.4,°C,9.60408163265306,°C,1/23/2019 15:19:57.0,8.7,°C,Stable,1/23/2019 15:19:57.2
236,8.6,°C,1/23/2019 15:19:57.2,0:00:03.0,1/23/2019 15:20:00.0,9.4,°C,8.9,°C,1/23/2019 15:19:57.2,8.6,°C,Stable,1/23/2019 15:20:00.3
237,9.6,°C,1/23/2019 15:20:00.3,0:00:10.5,1/23/2019 15:20:07.3,10.2,°C,9.73373493975903,°C,1/23/2019 15:20:10.4,8.8,°C,Stable,1/23/2019 15:20:10.8
238,8.6,°C,1/23/2019 15:20:10.8,0:00:06.0,1/23/2019 15:20:16.4,9.5,°C,8.48125,°C,1/23/2019 15:20:11.9,7.7,°C,Stable,1/23/2019 15:20:16.8
239,9.7,°C,1/23/2019 15:20:16.8,0:00:02.6,1/23/2019 15:20:17.4,10,°C,9.72,°C,1/23/2019 15:20:19.1,9,°C,Stable,1/23/2019 15:20:19.3
240,8.5,°C,1/23/2019 15:20:19.3,0:00:01.5,1/23/2019 15:20:19.3,8.5,°C,7.35,°C,1/23/2019 15:20:20.5,6.2,°C,Unstable,1/23/2019 15:20:20.9
241,5.9,°C,1/23/2019 15:20:20.9,0:00:01.9,1/23/2019 15:20:22.4,6.7,°C,6.14,°C,1/23/2019 15:20:21.3,5.8,°C,Stable,1/23/2019 15:20:22.8
242,7,°C,1/23/2019 15:20:22.8,0:00:01.4,1/23/2019 15:20:23.8,7.8,°C,7.4,°C,1/23/2019 15:20:22.8,7,°C,Unstable,1/23/2019 15:20:24.2
243,8,°C,1/23/2019 15:20:24.2,0:00:01.9,1/23/2019 15:20:25.7,8.9,°C,8.44,°C,1/23/2019 15:20:24.2,8,°C,Stable,1/23/2019 15:20:26.2
244,9,°C,1/23/2019 15:20:26.2,0:00:03.3,1/23/2019 15:20:27.2,9.8,°C,9.25,°C,1/23/2019 15:20:29.2,8.2,°C,Stable,1/23/2019 15:20:29.5
245,7.9,°C,1/23/2019 15:20:29.5,0:00:05.3,1/23/2019 15:20:34.3,8.7,°C,7.80975609756098,°C,1/23/2019 15:20:31.4,7.1,°C,Stable,1/23/2019 15:20:34.7
246,9,°C,1/23/2019 15:20:34.7,0:00:12.7,1/23/2019 15:20:36.6,9.7,°C,8.874,°C,1/23/2019 15:20:46.7,8.2,°C,Stable,1/23/2019 15:20:47.4
247,7.9,°C,1/23/2019 15:20:47.4,0:00:00.8,1/23/2019 15:20:47.4,7.9,°C,7.56666666666667,°C,1/23/2019 15:20:47.7,7.4,°C,Unstable,1/23/2019 15:20:48.2
248,6.5,°C,1/23/2019 15:20:48.2,0:00:03.4,1/23/2019 15:20:51.1,7.3,°C,6.52222222222222,°C,1/23/2019 15:20:48.8,5.9,°C,Stable,1/23/2019 15:20:51.6
249,7.6,°C,1/23/2019 15:20:51.6,0:00:04.5,1/23/2019 15:20:53.4,8.4,°C,7.93428571428572,°C,1/23/2019 15:20:55.6,7,°C,Stable,1/23/2019 15:20:56.1
250,6.3,°C,1/23/2019 15:20:56.1,0:00:00.6,1/23/2019 15:20:56.1,6.3,°C,6.02,°C,1/23/2019 15:20:56.5,5.6,°C,Unstable,1/23/2019 15:20:56.7
251,5,°C,1/23/2019 15:20:56.7,0:00:03.0,1/23/2019 15:20:59.5,5.9,°C,5.25,°C,1/23/2019 15:20:57.2,4.8,°C,Stable,1/23/2019 15:20:59.7
252,6.1,°C,1/23/2019 15:20:59.7,0:00:02.0,1/23/2019 15:21:01.2,7,°C,6.59375,°C,1/23/2019 15:20:59.7,6.1,°C,Stable,1/23/2019 15:21:01.7
253,7.1,°C,1/23/2019 15:21:01.7,0:00:04.5,1/23/2019 15:21:03.1,7.6,°C,7.15142857142857,°C,1/23/2019 15:21:05.7,6.5,°C,Stable,1/23/2019 15:21:06.2
254,6.1,°C,1/23/2019 15:21:06.2,0:00:04.4,1/23/2019 15:21:10.2,7,°C,6.10857142857143,°C,1/23/2019 15:21:07.2,5.4,°C,Stable,1/23/2019 15:21:10.6
255,7.2,°C,1/23/2019 15:21:10.6,0:00:12.4,1/23/2019 15:21:11.0,7.4,°C,6.82857142857143,°C,1/23/2019 15:21:22.5,6.3,°C,Stable,1/23/2019 15:21:23.0
256,6,°C,1/23/2019 15:21:23.0,0:00:04.0,1/23/2019 15:21:26.7,6.8,°C,5.965625,°C,1/23/2019 15:21:23.6,5.3,°C,Stable,1/23/2019 15:21:27.0
257,7,°C,1/23/2019 15:21:27.0,0:00:02.7,1/23/2019 15:21:27.8,7.3,°C,7.01904761904762,°C,1/23/2019 15:21:29.3,6.6,°C,Stable,1/23/2019 15:21:29.7
258,5.9,°C,1/23/2019 15:21:29.7,0:00:01.2,1/23/2019 15:21:29.7,5.9,°C,5.65555555555556,°C,1/23/2019 15:21:30.3,5.4,°C,Unstable,1/23/2019 15:21:30.8
259,4.8,°C,1/23/2019 15:21:30.8,0:00:03.0,1/23/2019 15:21:33.4,5.6,°C,4.87391304347826,°C,1/23/2019 15:21:31.2,4.5,°C,Stable,1/23/2019 15:21:33.8
260,5.8,°C,1/23/2019 15:21:33.8,0:00:02.7,1/23/2019 15:21:36.0,6.7,°C,6.27142857142857,°C,1/23/2019 15:21:33.8,5.8,°C,Stable,1/23/2019 15:21:36.5
261,7,°C,1/23/2019 15:21:36.5,0:00:03.6,1/23/2019 15:21:37.6,7.5,°C,6.90344827586207,°C,1/23/2019 15:21:39.9,6.1,°C,Stable,1/23/2019 15:21:40.1
